lease_id,no_rent_change,rent_change_10,rent_change_20,lease_length_2,lease_length_3,lease_length_1,age_range_under_24,age_range_24_29,age_range_30_39,age_range_40_49,age_range_50_59,age_range_60,NoFinesViolations,PositiveSurvey,LatePayments,HOA_mandatory,Renewed
HPA0331,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0332,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
HPA0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0335,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
HPA0336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0338,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HPA0341,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0
HPA0342,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0343,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
HPA0344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0346,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0347,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0348,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
HPA0349,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
HPA0350,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
HPA0351,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0352,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
HPA0353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0355,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
HPA0356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0360,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
HPA0361,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
HPA0362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
HPA0363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0364,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HPA0366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HPA0368,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0370,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
HPA0371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HPA0373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0374,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
HPA0375,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
HPA0378,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
HPA0379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HPA0380,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
HPA0381,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
HPA0382,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
HPA0383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0384,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HPA0386,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1
HPA0387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0389,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HPA0390,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HPA0391,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0392,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
HPA0393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0395,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
HPA0397,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
HPA0398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HPA0400,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
HPA0401,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HPA0402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HPA0404,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
HPA0405,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HPA0410,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HPA0411,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0412,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
HPA0414,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0
HPA0415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0416,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
HPA0417,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HPA0418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HPA0419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HPA0420,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
HPA0421,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
HPA0422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0423,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HPA0424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
HPA0425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0428,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HPA0430,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
HPA0431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HPA0433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
HPA0434,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
HPA0435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0436,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
HPA0437,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HPA0438,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0439,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HPA0440,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HPA0441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0442,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0445,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
HPA0446,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0448,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0450,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HPA0451,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
HPA0452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HPA0454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HPA0456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0458,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0459,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
HPA0460,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0461,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
HPA0462,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
HPA0463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0464,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HPA0465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
HPA0467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
HPA0469,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0470,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HPA0471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0473,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HPA0474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0475,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
HPA0476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0478,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
HPA0479,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
HPA0480,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
HPA0483,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0484,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0486,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0487,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
HPA0488,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0489,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0490,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
HPA0491,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
HPA0492,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
HPA0493,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1
HPA0494,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
HPA0495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0496,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0497,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0499,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
HPA0500,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HPA0503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0504,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
HPA0505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0506,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HPA0507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0508,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
HPA0509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0511,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HPA0512,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
HPA0513,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0514,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
HPA0515,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0516,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0517,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
HPA0518,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0519,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0521,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HPA0522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0523,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
HPA0524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
HPA0525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0526,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0528,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
HPA0530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
HPA0532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0533,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0534,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
HPA0535,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0537,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0538,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
HPA0539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0541,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
HPA0542,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0543,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
HPA0544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0545,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0546,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0547,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0548,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0549,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0551,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0552,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0554,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
HPA0556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HPA0557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0559,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
HPA0560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0561,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0562,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0563,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
HPA0564,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0565,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0566,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
HPA0567,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0569,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0570,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
HPA0571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0572,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HPA0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HPA0576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
HPA0577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
HPA0578,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
HPA0579,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
HPA0580,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HPA0582,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
HPA0583,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0584,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
HPA0585,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
HPA0586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0587,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
HPA0588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
HPA0589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0591,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0592,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
HPA0593,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0595,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
HPA0598,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HPA0602,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
HPA0603,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
HPA0604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0605,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0606,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0608,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
HPA0609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HPA0610,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
HPA0611,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HPA0612,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
HPA0613,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
HPA0614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HPA0615,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0617,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0620,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HPA0621,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
HPA0622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
HPA0623,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HPA0624,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
HPA0625,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0626,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
HPA0627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0628,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HPA0629,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0630,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
HPA0631,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
HPA0632,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0634,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
HPA0635,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HPA0636,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
HPA0637,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
HPA0638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0639,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0642,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
HPA0643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0644,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0
HPA0645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HPA0649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HPA0650,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
HPA0651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HPA0653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
HPA0655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0658,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
HPA0659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0660,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
HPA0661,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0662,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
HPA0663,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HPA0664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HPA0665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HPA0666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPA0667,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
HPA0668,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
HPA0669,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
HPA0670,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0
HPA0671,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HPA0672,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
HPA0673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HPA0674,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HPA0675,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
HPA0676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
